106	96	146	96b	264	192	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	996								67
106	96	146	96b	525/2	381/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	997
106	96	146	96b	263	191	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	998
106	96	146	96b	527/2	383/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	999
106	96	146	96b	264	192	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1000
106	96	146	96b	525/2	381/2	2.0		0	0	Chord	2/4	2	2	1/2		1/2	1	1001
107	97	147	97b	529/2	385/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1002								67
107	97	147	97b	265	193	1.0		1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	1003
107	97	147	97b	266	194	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1004								68
107	97	147	97b	529/2	385/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1005
107	97	147	97b	531/2	387/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1006
107	97	147	97b	266	194	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1007
107	97	147	97b	529/2	385/2	0.5		0	0	Chord	2/4	2	2	1/8		1/8	1	1008
107	97	147	97b	265	193	1.5		1/8	1/8	Chord	2/4	2	2	3/8		1/4	3/2	1009
108	98	148	98b	533/2	389/2	0.0		0	0	Chord	2/4	1	1	0	appoggiatura	1/8	1	1010								68
108	98	148	98b	533/2	389/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1011								68
108	98	148	98b	1067/4	779/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1012								68
108	98	148	98b	267	195	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1013								68
108	98	148	98b	1069/4	781/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1014								68
108	98	148	98b	535/2	391/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1015		articStaccatoBelow
108	98	148	98b	268	196	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1016								69
108	98	148	98b	533/2	389/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1017
108	98	148	98b	267	195	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1018
108	98	148	98b	535/2	391/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1019
108	98	148	98b	268	196	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1020
108	98	148	98b	533/2	389/2	2.0		0	0	Chord	2/4	2	2	1/2		1/2	1	1021
109	99	149	99b	537/2	393/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1022								69
109	99	149	99b	269	197	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1023
109	99	149	99b	270	198	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1024
109	99	149	99b	537/2	393/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1025
109	99	149	99b	269	197	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1026
109	99	149	99b	539/2	395/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1027								70
109	99	149	99b	270	198	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1028								70
109	99	149	99b	537/2	393/2	1.0		0	0	Chord	2/4	2	2	1/4		1/4	1	1029
109	99	149	99b	539/2	395/2	1.0		1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	1030
110	100	150	100b	541/2	397/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1031
110	100	150	100b	271	199	1.0		1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	1032
110	100	150	100b	272	200	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1033
110	100	150	100b	541/2	397/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1034								70
110	100	150	100b	271	199	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1035								70
110	100	150	100b	543/2	399/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1036								70
110	100	150	100b	272	200	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1037								70
110	100	150	100b	541/2	397/2	1.0		0	0	Chord	2/4	2	2	1/4		1/4	1	1038
110	100	150	100b	543/2	399/2	1.0		1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	1039
111	101	151	101b	545/2	401/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1040
111	101	151	101b	1091/4	803/4	0.125		1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1041								71
111	101	151	101b	2183/8	1607/8	0.125		3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1042								71
111	101	151	101b	273	201	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1043								71
111	101	151	101b	2185/8	1609/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1044								71
111	101	151	101b	1093/4	805/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1045								71
111	101	151	101b	2187/8	1611/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1046								71
111	101	151	101b	547/2	403/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1047		articStaccatoAbove
111	101	151	101b	1095/4	807/4	0.125		5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1048								72
111	101	151	101b	2191/8	1615/8	0.125		11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1049								72
111	101	151	101b	274	202	0.125		3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1050								72
111	101	151	101b	2193/8	1617/8	0.125		13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1051								72
111	101	151	101b	1097/4	809/4	0.125		7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1052								72
111	101	151	101b	2195/8	1619/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1053
111	101	151	101b	545/2	401/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1054								70
111	101	151	101b	273	201	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1055								70
111	101	151	101b	547/2	403/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1056								70
111	101	151	101b	274	202	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1057
111	101	151	101b	545/2	401/2	2.0		0	0	Chord	2/4	2	2	1/2		1/2	1	1058
112	102	152	102b	549/2	405/2	0.125		0	0	Chord	2/4	1	1	1/32		1/32	1	1059								73
112	102	152	102b	2197/8	1621/8	0.125		1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	1060								73
112	102	152	102b	1099/4	811/4	0.125		1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1061								73
112	102	152	102b	2199/8	1623/8	0.125		3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1062								73
112	102	152	102b	275	203	0.125		1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1063								73
112	102	152	102b	2201/8	1625/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1064								73
112	102	152	102b	1101/4	813/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1065								73
112	102	152	102b	2203/8	1627/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1066								73
112	102	152	102b	551/2	407/2	0.1111111111111111		1/4	1/4	Chord	2/4	1	1	1/36		1/32	8/9	1067								73
112	102	152	102b	4961/18	3665/18	0.1111111111111111		5/18	5/18	Chord	2/4	1	1	1/36		1/32	8/9	1068								73
112	102	152	102b	4963/18	3667/18	0.1111111111111111		11/36	11/36	Chord	2/4	1	1	1/36		1/32	8/9	1069								73
112	102	152	102b	1655/6	1223/6	0.1111111111111111		1/3	1/3	Chord	2/4	1	1	1/36		1/32	8/9	1070								73
112	102	152	102b	4967/18	3671/18	0.1111111111111111		13/36	13/36	Chord	2/4	1	1	1/36		1/32	8/9	1071								73
112	102	152	102b	4969/18	3673/18	0.1111111111111111		7/18	7/18	Chord	2/4	1	1	1/36		1/32	8/9	1072								73
112	102	152	102b	1657/6	1225/6	0.1111111111111111		5/12	5/12	Chord	2/4	1	1	1/36		1/32	8/9	1073								73
112	102	152	102b	4973/18	3677/18	0.1111111111111111		4/9	4/9	Chord	2/4	1	1	1/36		1/32	8/9	1074								73
112	102	152	102b	4975/18	3679/18	0.1111111111111111		17/36	17/36	Chord	2/4	1	1	1/36		1/32	8/9	1075								73
112	102	152	102b	549/2	405/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1076								74
112	102	152	102b	551/2	407/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1077								74
112	102	152	102b	276	204	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1078								74
112	102	152	102b	1105/4	817/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1079
112	102	152	102b	549/2	405/2	2.0		0	0	Chord	2/4	2	2	1/2		1/2	1	1080
113	103	153	103b	553/2	409/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1081		articStaccatoAbove
113	103	153	103b	277	205	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1082		articStaccatoAbove
113	103	153	103b	278	206	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1083
113	103	153	103b	553/2	409/2	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1084								75
113	103	153	103b	277	205	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1085								75
113	103	153	103b	555/2	411/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1086								75
113	103	153	103b	278	206	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1087
113	103	153	103b	553/2	409/2	1.0		0	0	Chord	2/4	2	2	1/4		1/4	1	1088
113	103	153	103b	555/2	411/2	1.0		1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	1089
114	104	154	104b	557/2	413/2	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1090
114	104	154	104b	557/2	413/2	0.5		0	0	Chord	2/4	2	2	1/8		1/8	1	1091
114	104	154	104b	279	207	0.5		1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1092
115	104	155	104b	559/2	415/2	0.0		0	1/4	SystemText	2/4	1	1	0								Var. V
115	104	155	104b	559/2	415/2	0.25		0	1/4	Chord	2/4	1	1	1/16		1/16	1	1093								76
115	104	155	104b	1119/4	831/4	0.25		1/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1094								76
115	104	155	104b	280	208	0.25		1/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1095								76
115	104	155	104b	1121/4	833/4	0.25		3/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1096								76
115	104	155	104b	559/2	415/2	1.0		0	1/4	Chord	2/4	2	1	1/4		1/4	1	1097								77
116	105	156	105a	561/2	417/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1098								76
116	105	156	105a	1123/4	835/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1099								76
116	105	156	105a	281	209	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1100								76
116	105	156	105a	1125/4	837/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1101								76
116	105	156	105a	563/2	419/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1102								76
116	105	156	105a	1127/4	839/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1103								76
116	105	156	105a	282	210	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1104								76
116	105	156	105a	1129/4	841/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1105								76
116	105	156	105a	561/2	417/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1106								77
116	105	156	105a	563/2	419/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1107								77
117	106	157	106a	565/2	421/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1108								76
117	106	157	106a	1131/4	843/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1109								76
117	106	157	106a	283	211	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1110								76
117	106	157	106a	1133/4	845/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1111								76
117	106	157	106a	567/2	423/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1112								76
117	106	157	106a	1135/4	847/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1113								76
117	106	157	106a	284	212	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1114								76
117	106	157	106a	1137/4	849/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1115								76
117	106	157	106a	565/2	421/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1116								77
117	106	157	106a	567/2	423/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1117								77
118	107	158	107a	569/2	425/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1118								76
118	107	158	107a	1139/4	851/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1119								76
118	107	158	107a	285	213	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1120								76
118	107	158	107a	1141/4	853/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1121								76
118	107	158	107a	571/2	427/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1122								76
118	107	158	107a	1143/4	855/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1123								76
118	107	158	107a	286	214	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1124								76
118	107	158	107a	1145/4	857/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1125								76
118	107	158	107a	569/2	425/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1126								77
118	107	158	107a	571/2	427/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1127								77
119	108	159	108a	573/2	429/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1128								76
119	108	159	108a	1147/4	859/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1129								76
119	108	159	108a	287	215	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1130								76
119	108	159	108a	1149/4	861/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1131								76
119	108	159	108a	575/2	431/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1132								76
119	108	159	108a	1151/4	863/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1133								76
119	108	159	108a	288	216	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1134								76
119	108	159	108a	1153/4	865/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1135								76
119	108	159	108a	573/2	429/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1136								77
119	108	159	108a	575/2	431/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1137
120	109	160	109a	577/2	433/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1138								76
120	109	160	109a	1155/4	867/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1139								76
120	109	160	109a	289	217	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1140								76
120	109	160	109a	1157/4	869/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1141
120	109	160	109a	579/2	435/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1142
120	109	160	109a	1159/4	871/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1143
120	109	160	109a	290	218	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1144
120	109	160	109a	1161/4	873/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1145
120	109	160	109a	577/2	433/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1146
120	109	160	109a	579/2	435/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1147								78
121	110	161	110a	581/2	437/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1148
121	110	161	110a	1163/4	875/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1149
121	110	161	110a	291	219	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1150
121	110	161	110a	1165/4	877/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1151
121	110	161	110a	583/2	439/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1152
121	110	161	110a	1167/4	879/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1153
121	110	161	110a	292	220	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1154
121	110	161	110a	1169/4	881/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1155
121	110	161	110a	581/2	437/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1156								78
121	110	161	110a	583/2	439/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1157								78
122	111	162	111a	585/2	441/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1158
122	111	162	111a	1171/4	883/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1159
122	111	162	111a	293	221	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1160
122	111	162	111a	1173/4	885/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1161
122	111	162	111a	587/2	443/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1162
122	111	162	111a	1175/4	887/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1163
122	111	162	111a	294	222	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1164
122	111	162	111a	1177/4	889/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1165
122	111	162	111a	585/2	441/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1166
122	111	162	111a	587/2	443/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1167
123	112	163	112a	589/2	445/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1168
123	112	163	112a	1179/4	891/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1169
123	112	163	112a	295	223	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1170
123	112	163	112a	1181/4	893/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1171
123	112	163	112a	591/2	447/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1172
123	112	163	112a	1183/4	895/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1173
123	112	163	112a	296	224	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1174
123	112	163	112a	1185/4	897/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1175
123	112	163	112a	589/2	445/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1176
123	112	163	112a	591/2	447/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1177
124	113	164	113a	593/2	449/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1178
124	113	164	113a	1187/4	899/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1179
124	113	164	113a	297	225	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1180
124	113	164	113a	1189/4	901/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1181
124	113	164	113a	595/2	451/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1182
124	113	164	113a	1191/4	903/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1183
124	113	164	113a	298	226	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1184
124	113	164	113a	1193/4	905/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1185
124	113	164	113a	593/2	449/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1186
124	113	164	113a	595/2	451/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1187
125	114	165	114a	597/2	453/2	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	1188
125	114	165	114a	597/2	453/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1189
126	114	166	114a	599/2	455/2	0.25		0	1/4	Chord	2/4	1	1	1/16		1/16	1	1190
126	114	166	114a	1199/4	911/4	0.25		1/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1191
126	114	166	114a	300	228	0.25		1/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1192
126	114	166	114a	1201/4	913/4	0.25		3/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1193
126	114	166	114a	599/2	455/2	1.0		0	1/4	Chord	2/4	1	2	1/4		1/4	1	1194
126	114	166	114a	599/2	455/2	1.0		0	1/4	Chord	2/4	2	1	1/4		1/4	1	1195
127	115	167	115a	601/2	457/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1196								79
127	115	167	115a	1203/4	915/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1197								79
127	115	167	115a	301	229	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1198								79
127	115	167	115a	1205/4	917/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1199
127	115	167	115a	1207/4	919/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1200
127	115	167	115a	302	230	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1201
127	115	167	115a	1209/4	921/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1202
127	115	167	115a	601/2	457/2	1.0		0	0	Chord	2/4	1	2	1/4		1/4	1	1203
127	115	167	115a	603/2	459/2	1.0		1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	1204
127	115	167	115a	601/2	457/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1205
127	115	167	115a	603/2	459/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1206
128	116	168	116a	605/2	461/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1207								80
128	116	168	116a	1211/4	923/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1208								80
128	116	168	116a	303	231	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1209								80
128	116	168	116a	1213/4	925/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1210
128	116	168	116a	1215/4	927/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1211
128	116	168	116a	304	232	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1212
128	116	168	116a	1217/4	929/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1213
128	116	168	116a	605/2	461/2	1.0		0	0	Chord	2/4	1	2	1/4		1/4	1	1214
128	116	168	116a	607/2	463/2	1.0		1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	1215
128	116	168	116a	605/2	461/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1216
128	116	168	116a	607/2	463/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1217
129	117	169	117a	609/2	465/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1218								81
129	117	169	117a	1219/4	931/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1219								81
129	117	169	117a	305	233	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1220								81
129	117	169	117a	1221/4	933/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1221
129	117	169	117a	611/2	467/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1222								82
129	117	169	117a	1223/4	935/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1223								82
129	117	169	117a	306	234	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1224								82
129	117	169	117a	1225/4	937/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1225
129	117	169	117a	609/2	465/2	1.0		0	0	Chord	2/4	1	2	1/4		1/4	1	1226
129	117	169	117a	611/2	467/2	1.0		1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	1227
129	117	169	117a	609/2	465/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1228
129	117	169	117a	611/2	467/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1229
130	118	170	118a	613/2	469/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1230								83
130	118	170	118a	1227/4	939/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1231								83
130	118	170	118a	307	235	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1232								83
130	118	170	118a	1229/4	941/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1233
130	118	170	118a	615/2	471/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1234								84
130	118	170	118a	1231/4	943/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1235								84
130	118	170	118a	308	236	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1236								84
130	118	170	118a	1233/4	945/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1237								84
130	118	170	118a	613/2	469/2	1.0		0	0	Chord	2/4	1	2	1/4		1/4	1	1238
130	118	170	118a	613/2	469/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1239
130	118	170	118a	615/2	471/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1240								85
131	119	171	119a	617/2	473/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1241								84
131	119	171	119a	1235/4	947/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1242								84
131	119	171	119a	309	237	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1243								84
131	119	171	119a	1237/4	949/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1244								84
131	119	171	119a	619/2	475/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1245								84
131	119	171	119a	1239/4	951/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1246								84
131	119	171	119a	310	238	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1247								84
131	119	171	119a	1241/4	953/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1248								84
131	119	171	119a	617/2	473/2	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1249								85
131	119	171	119a	619/2	475/2	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1250								85
132	120	172	120a	621/2	477/2	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1251								84
132	120	172	120a	1243/4	955/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1252								84
132	120	172	120a	311	239	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1253								84
