mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
1	0	1	0a	0	0	0.0		0	5/4	Tempo	12/8	1	1	0				𝅘𝅥. =25	38.0	𝅘𝅥. 	25.0	0.0
11	7	16	7a	105/2	67/2	0.5		3/8	3/8	Chord	12/8	3	1	1/8	1/8	1	179
11	7	16	7a	53	34	0.5		1/2	1/2	Chord	12/8	3	1	1/8	1/8	1	180
11	7	16	7a	107/2	69/2	0.5		5/8	5/8	Chord	12/8	3	1	1/8	1/8	1	181
11	7	16	7a	54	35	0.5		3/4	3/4	Chord	12/8	3	1	1/8	1/8	1	182
11	7	16	7a	109/2	71/2	0.5		7/8	7/8	Chord	12/8	3	1	1/8	1/8	1	183
11	7	16	7a	51	32	3.0		0	0	Chord	12/8	4	1	3/4	1/2	3/2	184
11	7	17	7a	57	32	0.5		0	0	Chord	12/8	1	1	1/8	1/8	1	159
11	7	17	7a	115/2	65/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	160
11	7	17	7a	58	33	0.5		1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	161
11	7	17	7a	117/2	67/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	162
11	7	17	7a	59	34	0.5		1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	163
11	7	17	7a	119/2	69/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	164
11	7	17	7a	60	35	0.5		3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	165
11	7	17	7a	121/2	71/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	166
11	7	17	7a	61	36	0.5		1	1	Chord	12/8	1	1	1/8	1/8	1	167
11	7	17	7a	123/2	73/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	168
11	7	17	7a	62	37	0.5		5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	169
11	7	17	7a	125/2	75/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	170
11	7	17	7a	57	32	1.0		0	0	Chord	12/8	2	1	1/4	1/4	1	171
11	7	17	7a	58	33	1.0		1/4	1/4	Chord	12/8	2	1	1/4	1/4	1	172
11	7	17	7a	59	34	1.0		1/2	1/2	Chord	12/8	2	1	1/4	1/4	1	173
11	7	17	7a	60	35	1.0		3/4	3/4	Chord	12/8	2	1	1/4	1/4	1	174
11	7	17	7a	61	36	1.0		1	1	Chord	12/8	2	1	1/4	1/4	1	175
11	7	17	7a	57	32	0.5		0	0	Chord	12/8	3	1	1/8	1/8	1	176
11	7	17	7a	115/2	65/2	0.5		1/8	1/8	Chord	12/8	3	1	1/8	1/8	1	177
11	7	17	7a	58	33	0.5		1/4	1/4	Chord	12/8	3	1	1/8	1/8	1	178
11	7	17	7a	117/2	67/2	0.5		3/8	3/8	Chord	12/8	3	1	1/8	1/8	1	179
11	7	17	7a	59	34	0.5		1/2	1/2	Chord	12/8	3	1	1/8	1/8	1	180
11	7	17	7a	119/2	69/2	0.5		5/8	5/8	Chord	12/8	3	1	1/8	1/8	1	181
11	7	17	7a	60	35	0.5		3/4	3/4	Chord	12/8	3	1	1/8	1/8	1	182
11	7	17	7a	121/2	71/2	0.5		7/8	7/8	Chord	12/8	3	1	1/8	1/8	1	183
11	7	17	7a	57	32	3.0		0	0	Chord	12/8	4	1	3/4	1/2	3/2	184
12	8	18	8a	63	38	0.5		0	0	Chord	12/8	1	1	1/8	1/8	1	185
12	8	18	8a	64	39	0.5		1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	186
12	8	18	8a	65	40	0.5		1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	187
12	8	18	8a	63	38	0.5		0	0	Chord	12/8	2	1	1/8	1/8	1	188
12	8	18	8a	64	39	0.5		1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	189
12	8	18	8a	65	40	0.5		1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	190
12	8	18	8a	190/3	115/3	0.3333333333333333		1/12	1/12	Chord	12/8	3	1	1/12	1/8	2/3	191
12	8	18	8a	64	39	0.3333333333333333		1/4	1/4	Chord	12/8	3	1	1/12	1/8	2/3	192
12	8	18	8a	194/3	119/3	0.3333333333333333		5/12	5/12	Chord	12/8	3	1	1/12	1/8	2/3	193
12	8	18	8a	63	38	1.5		0	0	Chord	12/8	4	1	3/8	1/4	3/2	194
9	5	19	5b	65	20	0.5		0	0	Chord	12/8	1	1	1/8	1/8	1	106
9	5	19	5b	131/2	41/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	107
9	5	19	5b	66	21	0.5		1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	108
9	5	19	5b	133/2	43/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	109
9	5	19	5b	67	22	0.5		1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	110
9	5	19	5b	135/2	45/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	111
9	5	19	5b	68	23	0.5		3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	112
9	5	19	5b	137/2	47/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	113
9	5	19	5b	69	24	0.5		1	1	Chord	12/8	1	1	1/8	1/8	1	114
9	5	19	5b	139/2	49/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	115
9	5	19	5b	70	25	0.5		5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	116
9	5	19	5b	141/2	51/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	117
9	5	19	5b	65	20	1.0		0	0	Chord	12/8	2	1	1/4	1/4	1	118
9	5	19	5b	66	21	1.0		1/4	1/4	Chord	12/8	2	1	1/4	1/4	1	119
9	5	19	5b	67	22	1.0		1/2	1/2	Chord	12/8	2	1	1/4	1/4	1	120
9	5	19	5b	68	23	1.0		3/4	3/4	Chord	12/8	2	1	1/4	1/4	1	121
9	5	19	5b	69	24	1.0		1	1	Chord	12/8	2	1	1/4	1/4	1	122
9	5	19	5b	65	20	0.5		0	0	Chord	12/8	3	1	1/8	1/8	1	123
9	5	19	5b	131/2	41/2	0.5		1/8	1/8	Chord	12/8	3	1	1/8	1/8	1	124
9	5	19	5b	66	21	0.5		1/4	1/4	Chord	12/8	3	1	1/8	1/8	1	125
9	5	19	5b	133/2	43/2	0.5		3/8	3/8	Chord	12/8	3	1	1/8	1/8	1	126
9	5	19	5b	67	22	0.5		1/2	1/2	Chord	12/8	3	1	1/8	1/8	1	127
9	5	19	5b	135/2	45/2	0.5		5/8	5/8	Chord	12/8	3	1	1/8	1/8	1	128
9	5	19	5b	68	23	0.5		3/4	3/4	Chord	12/8	3	1	1/8	1/8	1	129
9	5	19	5b	137/2	47/2	0.5		7/8	7/8	Chord	12/8	3	1	1/8	1/8	1	130
9	5	19	5b	65	20	1.5		0	0	Chord	12/8	4	1	3/8	1/4	3/2	131
9	5	19	5b	133/2	43/2	1.5		3/8	3/8	Chord	12/8	4	1	3/8	1/4	3/2	132
13	9	20	9a	143/2	81/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	195
13	9	20	9a	145/2	83/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	196
13	9	20	9a	147/2	85/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	197
13	9	20	9a	143/2	81/2	0.5		1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	198
13	9	20	9a	145/2	83/2	0.5		3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	199
13	9	20	9a	214/3	121/3	0.3333333333333333		1/12	1/12	Chord	12/8	3	1	1/12	1/8	2/3	200
13	9	20	9a	72	41	0.3333333333333333		1/4	1/4	Chord	12/8	3	1	1/12	1/8	2/3	201
13	9	20	9a	218/3	125/3	0.3333333333333333		5/12	5/12	Chord	12/8	3	1	1/12	1/8	2/3	202
13	9	20	9a	71	40	1.5		0	0	Chord	12/8	4	1	3/8	1/4	3/2	203
14	9	21	9a	147/2	85/2	0.5	1	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	204
14	9	21	9a	149/2	87/2	0.5	1	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	205
14	9	21	9a	151/2	89/2	0.5	1	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	206
14	9	21	9a	73	42	0.5	1	0	0	Chord	12/8	2	1	1/8	1/8	1	207
14	9	21	9a	74	43	0.5	1	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	208
14	9	21	9a	75	44	0.5	1	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	209
14	9	21	9a	220/3	127/3	0.3333333333333333	1	1/12	1/12	Chord	12/8	3	1	1/12	1/8	2/3	210
14	9	21	9a	74	43	0.3333333333333333	1	1/4	1/4	Chord	12/8	3	1	1/12	1/8	2/3	211
14	9	21	9a	224/3	131/3	0.3333333333333333	1	5/12	5/12	Chord	12/8	3	1	1/12	1/8	2/3	212
14	9	21	9a	73	42	1.5	1	0	0	Chord	12/8	4	1	3/8	1/4	3/2	213
12	8	22	8b	75	38	0.5		0	0	Chord	12/8	1	1	1/8	1/8	1	185
12	8	22	8b	76	39	0.5		1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	186
12	8	22	8b	77	40	0.5		1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	187
12	8	22	8b	75	38	0.5		0	0	Chord	12/8	2	1	1/8	1/8	1	188
12	8	22	8b	76	39	0.5		1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	189
12	8	22	8b	77	40	0.5		1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	190
12	8	22	8b	226/3	115/3	0.3333333333333333		1/12	1/12	Chord	12/8	3	1	1/12	1/8	2/3	191
12	8	22	8b	76	39	0.3333333333333333		1/4	1/4	Chord	12/8	3	1	1/12	1/8	2/3	192
12	8	22	8b	230/3	119/3	0.3333333333333333		5/12	5/12	Chord	12/8	3	1	1/12	1/8	2/3	193
12	8	22	8b	75	38	1.5		0	0	Chord	12/8	4	1	3/8	1/4	3/2	194
9	5	23	5c	77	20	0.5		0	0	Chord	12/8	1	1	1/8	1/8	1	106
9	5	23	5c	155/2	41/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	107
9	5	23	5c	78	21	0.5		1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	108
9	5	23	5c	157/2	43/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	109
9	5	23	5c	79	22	0.5		1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	110
9	5	23	5c	159/2	45/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	111
9	5	23	5c	80	23	0.5		3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	112
9	5	23	5c	161/2	47/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	113
9	5	23	5c	81	24	0.5		1	1	Chord	12/8	1	1	1/8	1/8	1	114
9	5	23	5c	163/2	49/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	115
9	5	23	5c	82	25	0.5		5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	116
9	5	23	5c	165/2	51/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	117
9	5	23	5c	77	20	1.0		0	0	Chord	12/8	2	1	1/4	1/4	1	118
9	5	23	5c	78	21	1.0		1/4	1/4	Chord	12/8	2	1	1/4	1/4	1	119
9	5	23	5c	79	22	1.0		1/2	1/2	Chord	12/8	2	1	1/4	1/4	1	120
9	5	23	5c	80	23	1.0		3/4	3/4	Chord	12/8	2	1	1/4	1/4	1	121
9	5	23	5c	81	24	1.0		1	1	Chord	12/8	2	1	1/4	1/4	1	122
9	5	23	5c	77	20	0.5		0	0	Chord	12/8	3	1	1/8	1/8	1	123
9	5	23	5c	155/2	41/2	0.5		1/8	1/8	Chord	12/8	3	1	1/8	1/8	1	124
9	5	23	5c	78	21	0.5		1/4	1/4	Chord	12/8	3	1	1/8	1/8	1	125
9	5	23	5c	157/2	43/2	0.5		3/8	3/8	Chord	12/8	3	1	1/8	1/8	1	126
9	5	23	5c	79	22	0.5		1/2	1/2	Chord	12/8	3	1	1/8	1/8	1	127
9	5	23	5c	159/2	45/2	0.5		5/8	5/8	Chord	12/8	3	1	1/8	1/8	1	128
9	5	23	5c	80	23	0.5		3/4	3/4	Chord	12/8	3	1	1/8	1/8	1	129
9	5	23	5c	161/2	47/2	0.5		7/8	7/8	Chord	12/8	3	1	1/8	1/8	1	130
9	5	23	5c	77	20	1.5		0	0	Chord	12/8	4	1	3/8	1/4	3/2	131
9	5	23	5c	157/2	43/2	1.5		3/8	3/8	Chord	12/8	4	1	3/8	1/4	3/2	132
13	9	24	9b	167/2	81/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	195
13	9	24	9b	169/2	83/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	196
13	9	24	9b	171/2	85/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	197
13	9	24	9b	167/2	81/2	0.5		1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	198
13	9	24	9b	169/2	83/2	0.5		3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	199
13	9	24	9b	250/3	121/3	0.3333333333333333		1/12	1/12	Chord	12/8	3	1	1/12	1/8	2/3	200
13	9	24	9b	84	41	0.3333333333333333		1/4	1/4	Chord	12/8	3	1	1/12	1/8	2/3	201
13	9	24	9b	254/3	125/3	0.3333333333333333		5/12	5/12	Chord	12/8	3	1	1/12	1/8	2/3	202
13	9	24	9b	83	40	1.5		0	0	Chord	12/8	4	1	3/8	1/4	3/2	203
15	10	25	10a	85	44	0.5	2	0	0	Chord	12/8	1	1	1/8	1/8	1	214
15	10	25	10a	171/2	89/2	0.5714285714285714	2	1/8	1/8	Chord	12/8	1	1	1/7	1/4	4/7	215
15	10	25	10a	1205/14	631/14	0.5714285714285714	2	15/56	15/56	Chord	12/8	1	1	1/7	1/4	4/7	216
15	10	25	10a	1213/14	639/14	0.5714285714285714	2	23/56	23/56	Chord	12/8	1	1	1/7	1/4	4/7	217
15	10	25	10a	1221/14	647/14	0.5714285714285714	2	31/56	31/56	Chord	12/8	1	1	1/7	1/4	4/7	218
15	10	25	10a	1229/14	655/14	0.5714285714285714	2	39/56	39/56	Chord	12/8	1	1	1/7	1/4	4/7	219
15	10	25	10a	1237/14	663/14	0.5714285714285714	2	47/56	47/56	Chord	12/8	1	1	1/7	1/4	4/7	220
15	10	25	10a	1245/14	671/14	0.5714285714285714	2	55/56	55/56	Chord	12/8	1	1	1/7	1/4	4/7	221
15	10	25	10a	85	44	0.25	2	0	0	Chord	12/8	2	1	1/16	1/16	1	222
15	10	25	10a	341/4	177/4	0.25	2	1/16	1/16	Chord	12/8	2	1	1/16	1/16	1	223
15	10	25	10a	171/2	89/2	0.25	2	1/8	1/8	Chord	12/8	2	1	1/16	1/16	1	224
15	10	25	10a	343/4	179/4	0.25	2	3/16	3/16	Chord	12/8	2	1	1/16	1/16	1	225
15	10	25	10a	86	45	0.25	2	1/4	1/4	Chord	12/8	2	1	1/16	1/16	1	226
15	10	25	10a	345/4	181/4	0.25	2	5/16	5/16	Chord	12/8	2	1	1/16	1/16	1	227
15	10	25	10a	173/2	91/2	0.25	2	3/8	3/8	Chord	12/8	2	1	1/16	1/16	1	228
15	10	25	10a	347/4	183/4	0.25	2	7/16	7/16	Chord	12/8	2	1	1/16	1/16	1	229
15	10	25	10a	87	46	0.25	2	1/2	1/2	Chord	12/8	2	1	1/16	1/16	1	230
15	10	25	10a	349/4	185/4	0.25	2	9/16	9/16	Chord	12/8	2	1	1/16	1/16	1	231
15	10	25	10a	175/2	93/2	0.25	2	5/8	5/8	Chord	12/8	2	1	1/16	1/16	1	232
15	10	25	10a	351/4	187/4	0.25	2	11/16	11/16	Chord	12/8	2	1	1/16	1/16	1	233
15	10	25	10a	88	47	0.25	2	3/4	3/4	Chord	12/8	2	1	1/16	1/16	1	234
15	10	25	10a	353/4	189/4	0.25	2	13/16	13/16	Chord	12/8	2	1	1/16	1/16	1	235
15	10	25	10a	177/2	95/2	0.25	2	7/8	7/8	Chord	12/8	2	1	1/16	1/16	1	236
15	10	25	10a	85	44	0.5	2	0	0	Chord	12/8	3	1	1/8	1/8	1	237
15	10	25	10a	171/2	89/2	0.5	2	1/8	1/8	Chord	12/8	3	1	1/8	1/8	1	238
15	10	25	10a	86	45	0.5	2	1/4	1/4	Chord	12/8	3	1	1/8	1/8	1	239
15	10	25	10a	173/2	91/2	0.5	2	3/8	3/8	Chord	12/8	3	1	1/8	1/8	1	240
15	10	25	10a	87	46	0.5	2	1/2	1/2	Chord	12/8	3	1	1/8	1/8	1	241
15	10	25	10a	175/2	93/2	0.5	2	5/8	5/8	Chord	12/8	3	1	1/8	1/8	1	242
15	10	25	10a	85	44	2.0	2	0	0	Chord	12/8	4	1	1/2	1/2	1	243
15	10	25	10a	87	46	0.25	2	1/2	1/2	Chord	12/8	4	1	1/16	1/16	1	244
1	0	26	10a	88	0	0.0		0	5/4	Tempo	12/8	1	1	0				𝅘𝅥. =25	38.0	𝅘𝅥. 	25.0	0.0
1	0	26	10a	88	0	0.21428571428571427		0	5/4	Chord	12/8	1	1	3/56	1/8	3/7	0
1	0	26	10a	1235/14	3/14	0.21428571428571427		3/56	73/56	Chord	12/8	1	1	3/56	1/8	3/7	1
1	0	26	10a	619/7	3/7	0.21428571428571427		3/28	19/14	Chord	12/8	1	1	3/56	1/8	3/7	2
1	0	26	10a	1241/14	9/14	0.21428571428571427		9/56	79/56	Chord	12/8	1	1	3/56	1/8	3/7	3
1	0	26	10a	622/7	6/7	0.21428571428571427		3/14	41/28	Chord	12/8	1	1	3/56	1/8	3/7	4
1	0	26	10a	1247/14	15/14	0.21428571428571427		15/56	85/56	Chord	12/8	1	1	3/56	1/8	3/7	5
1	0	26	10a	625/7	9/7	0.21428571428571427		9/28	11/7	Chord	12/8	1	1	3/56	1/8	3/7	6
1	0	26	10a	88	0	0.25		0	5/4	Chord	12/8	2	1	1/16	1/16	1	7
1	0	26	10a	353/4	1/4	0.25		1/16	21/16	Chord	12/8	2	1	1/16	1/16	1	8
1	0	26	10a	177/2	1/2	0.25		1/8	11/8	Chord	12/8	2	1	1/16	1/16	1	9
1	0	26	10a	355/4	3/4	0.25		3/16	23/16	Chord	12/8	2	1	1/16	1/16	1	10
1	0	26	10a	89	1	0.25		1/4	3/2	Chord	12/8	2	1	1/16	1/16	1	11
1	0	26	10a	88	0	0.25		0	5/4	Chord	12/8	3	1	1/16	1/16	1	12
1	0	26	10a	353/4	1/4	0.25		1/16	21/16	Chord	12/8	3	1	1/16	1/16	1	13
1	0	26	10a	177/2	1/2	0.25		1/8	11/8	Chord	12/8	3	1	1/16	1/16	1	14
1	0	26	10a	355/4	3/4	0.25		3/16	23/16	Chord	12/8	3	1	1/16	1/16	1	15
1	0	26	10a	88	0	0.15		0	5/4	Chord	12/8	4	1	3/80	1/16	3/5	16
1	0	26	10a	1763/20	3/20	0.15		3/80	103/80	Chord	12/8	4	1	3/80	1/16	3/5	17
1	0	26	10a	883/10	3/10	0.15		3/40	53/40	Chord	12/8	4	1	3/80	1/16	3/5	18
1	0	26	10a	1769/20	9/20	0.15		9/80	109/80	Chord	12/8	4	1	3/80	1/16	3/5	19
1	0	26	10a	443/5	3/5	0.15		3/20	7/5	Chord	12/8	4	1	3/80	1/16	3/5	20
2	1	27	1c	89	1	6.0		0	0	Chord	12/8	1	1	3/2	1	3/2	21
2	1	27	1c	89	1	3.0		0	0	Chord	12/8	2	1	3/4	1/2	3/2	22
2	1	27	1c	92	4	2.0		3/4	3/4	Chord	12/8	2	1	1/2	1/2	1	23
2	1	27	1c	89	1	4.0		0	0	Chord	12/8	3	1	1	1	1	24
2	1	27	1c	89	1	3.0		0	0	Chord	12/8	4	1	3/4	1/2	3/2	25
3	2	28	2c	95	7	0.5		0	0	Chord	12/8	1	1	1/8	1/8	1	26
3	2	28	2c	191/2	15/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	27
3	2	28	2c	96	8	0.5		1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	28
3	2	28	2c	95	7	0.25		0	0	Chord	12/8	2	1	1/16	1/16	1	29
3	2	28	2c	381/4	29/4	0.25		1/16	1/16	Chord	12/8	2	1	1/16	1/16	1	30
3	2	28	2c	191/2	15/2	0.25		1/8	1/8	Chord	12/8	2	1	1/16	1/16	1	31
3	2	28	2c	383/4	31/4	0.25		3/16	3/16	Chord	12/8	2	1	1/16	1/16	1	32
3	2	28	2c	96	8	0.25		1/4	1/4	Chord	12/8	2	1	1/16	1/16	1	33
3	2	28	2c	95	7	0.5		0	0	Chord	12/8	3	1	1/8	1/8	1	34
3	2	28	2c	191/2	15/2	0.5		1/8	1/8	Chord	12/8	3	1	1/8	1/8	1	35
3	2	28	2c	95	7	0.25		0	0	Chord	12/8	4	1	1/16	1/16	1	36
3	2	28	2c	381/4	29/4	0.25		1/16	1/16	Chord	12/8	4	1	1/16	1/16	1	37
3	2	28	2c	191/2	15/2	0.25		1/8	1/8	Chord	12/8	4	1	1/16	1/16	1	38
4	2	29	2c	96	8	0.5		0	0	Chord	12/8	1	1	1/8	1/8	1	39
4	2	29	2c	193/2	17/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	40
4	2	29	2c	97	9	0.5		1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	41
4	2	29	2c	96	8	0.5		0	0	Chord	12/8	2	1	1/8	1/8	1	42
4	2	29	2c	193/2	17/2	0.5		1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	43
4	2	29	2c	97	9	0.25		1/4	1/4	Chord	12/8	2	1	1/16	1/16	1	44
4	2	29	2c	96	8	0.5		0	0	Chord	12/8	3	1	1/8	1/8	1	45
4	2	29	2c	193/2	17/2	0.5		1/8	1/8	Chord	12/8	3	1	1/8	1/8	1	46
4	2	29	2c	96	8	0.75		0	0	Chord	12/8	4	1	3/16	1/8	3/2	47
7	3	30	3a	97	12	0.5	3	0	0	Chord	12/8	1	1	1/8	1/8	1	76
7	3	30	3a	195/2	25/2	0.5	3	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	77
7	3	30	3a	98	13	0.5	3	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	78
7	3	30	3a	197/2	27/2	1.5	3	3/8	3/8	Chord	12/8	1	1	3/8	1/4	3/2	79
7	3	30	3a	97	12	0.5	3	0	0	Chord	12/8	2	1	1/8	1/8	1	80
7	3	30	3a	195/2	25/2	0.5	3	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	81
7	3	30	3a	98	13	1.5	3	1/4	1/4	Chord	12/8	2	1	3/8	1/4	3/2	82
7	3	30	3a	97	12	0.5	3	0	0	Chord	12/8	3	1	1/8	1/8	1	83
7	3	30	3a	195/2	25/2	0.5	3	1/8	1/8	Chord	12/8	3	1	1/8	1/8	1	84
7	3	30	3a	98	13	1.0	3	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	85
7	3	30	3a	97	12	1.0	3	0	0	Chord	12/8	4	1	1/4	1/4	1	86
7	3	30	3a	98	13	0.5	3	1/4	1/4	Chord	12/8	4	1	1/8	1/8	1	87
