mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
13	13	47/2	47/2	0.25	1/4	1/4	2/4	2	1	1/16		1/16	1		5	35	B1	1	273
13	13	47/2	47/2	1.0	1/4	1/4	2/4	2	3	1/4		1/4	1		5	35	B1	1	277
13	13	47/2	47/2	0.25	1/4	1/4	2/4	1	3	1/16		1/16	1		3	57	A3	3	266
13	13	47/2	47/2	0.25	1/4	1/4	2/4	1	2	1/16		1/16	1		7	61	C#4	4	258
13	13	47/2	47/2	1.0	1/4	1/4	2/4	1	1	1/4		1/4	1	1	6	66	F#4	4	257
13	13	95/4	95/4	0.5	5/16	5/16	2/4	2	1	1/8		1/8	1		5	47	B2	2	274
13	13	95/4	95/4	0.25	5/16	5/16	2/4	1	3	1/16		1/16	1		5	59	B3	3	267
13	13	95/4	95/4	0.25	5/16	5/16	2/4	1	2	1/16		1/16	1		9	63	D#4	4	259
13	13	24	24	0.25	3/8	3/8	2/4	1	3	1/16		1/16	1		3	57	A3	3	268
13	13	24	24	0.25	3/8	3/8	2/4	1	2	1/16		1/16	1		7	61	C#4	4	260
13	13	97/4	97/4	0.25	7/16	7/16	2/4	2	1	1/16		1/16	1		5	47	B2	2	275
13	13	97/4	97/4	0.25	7/16	7/16	2/4	1	3	1/16		1/16	1		5	59	B3	3	269
13	13	97/4	97/4	0.25	7/16	7/16	2/4	1	2	1/16		1/16	1		9	63	D#4	4	261
14	14	49/2	49/2	0.25	0	0	2/4	2	1	1/16		1/16	1		5	35	B1	1	295
14	14	49/2	49/2	1.0	0	0	2/4	2	3	1/4		1/4	1		5	35	B1	1	301
14	14	49/2	49/2	0.25	0	0	2/4	1	3	1/16		1/16	1		3	57	A3	3	287
14	14	49/2	49/2	0.25	0	0	2/4	1	2	1/16		1/16	1		7	61	C#4	4	283
14	14	49/2	49/2	0.25	0	0	2/4	1	1	1/16		1/16	1	-1	6	66	F#4	4	278
14	14	99/4	99/4	0.5	1/16	1/16	2/4	2	1	1/8		1/8	1		5	47	B2	2	296
14	14	99/4	99/4	0.25	1/16	1/16	2/4	1	3	1/16		1/16	1		5	59	B3	3	288
14	14	99/4	99/4	0.25	1/16	1/16	2/4	1	2	1/16		1/16	1		9	63	D#4	4	284
14	14	99/4	99/4	0.25	1/16	1/16	2/4	1	1	1/16		1/16	1		8	68	G#4	4	279
14	14	25	25	0.25	1/8	1/8	2/4	1	3	1/16		1/16	1		3	57	A3	3	289
14	14	25	25	0.25	1/8	1/8	2/4	1	2	1/16		1/16	1		7	61	C#4	4	285
14	14	25	25	0.25	1/8	1/8	2/4	1	1	1/16		1/16	1		8	68	G#4	4	280
14	14	101/4	101/4	0.25	3/16	3/16	2/4	2	1	1/16		1/16	1		5	47	B2	2	297
14	14	101/4	101/4	0.25	3/16	3/16	2/4	1	3	1/16		1/16	1		5	59	B3	3	290
14	14	101/4	101/4	0.25	3/16	3/16	2/4	1	2	1/16		1/16	1		9	63	D#4	4	286
14	14	101/4	101/4	0.25	3/16	3/16	2/4	1	1	1/16		1/16	1		6	66	F#4	4	281
14	14	51/2	51/2	0.25	1/4	1/4	2/4	2	1	1/16		1/16	1		4	40	E2	2	298
14	14	51/2	51/2	1.0	1/4	1/4	2/4	2	3	1/4		1/4	1		4	40	E2	2	302
14	14	51/2	51/2	0.25	1/4	1/4	2/4	1	3	1/16		1/16	1		8	56	G#3	3	291
14	14	51/2	51/2	1.0	1/4	1/4	2/4	1	1	1/4		1/4	1		4	64	E4	4	282
14	14	103/4	103/4	0.5	5/16	5/16	2/4	2	1	1/8		1/8	1		5	47	B2	2	299
14	14	103/4	103/4	0.25	5/16	5/16	2/4	1	3	1/16		1/16	1		5	59	B3	3	292
14	14	26	26	0.25	3/8	3/8	2/4	1	3	1/16		1/16	1		8	56	G#3	3	293
14	14	105/4	105/4	0.25	7/16	7/16	2/4	2	1	1/16		1/16	1		5	47	B2	2	300
14	14	105/4	105/4	0.25	7/16	7/16	2/4	1	3	1/16		1/16	1		5	59	B3	3	294
15	15	53/2	53/2	0.25	0	0	2/4	2	1	1/16		1/16	1		4	40	E2	2	323
15	15	53/2	53/2	1.0	0	0	2/4	2	3	1/4		1/4	1		4	40	E2	2	329
15	15	53/2	53/2	0.25	0	0	2/4	1	3	1/16		1/16	1		2	62	D4	4	315
15	15	53/2	53/2	0.25	0	0	2/4	1	2	1/16		1/16	1		6	66	F#4	4	311
15	15	53/2	53/2	0.25	0	0	2/4	1	1	1/16		1/16	1		5	71	B4	4	303
15	15	107/4	107/4	0.5	1/16	1/16	2/4	2	1	1/8		1/8	1		4	52	E3	3	324
15	15	107/4	107/4	0.25	1/16	1/16	2/4	1	3	1/16		1/16	1		4	64	E4	4	316
15	15	107/4	107/4	0.25	1/16	1/16	2/4	1	2	1/16		1/16	1		8	68	G#4	4	312
15	15	107/4	107/4	0.25	1/16	1/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	304
15	15	27	27	0.25	1/8	1/8	2/4	1	3	1/16		1/16	1		2	62	D4	4	317
15	15	27	27	0.25	1/8	1/8	2/4	1	2	1/16		1/16	1		6	66	F#4	4	313
15	15	27	27	0.25	1/8	1/8	2/4	1	1	1/16		1/16	1		7	73	C#5	5	305
15	15	109/4	109/4	0.25	3/16	3/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	325
15	15	109/4	109/4	0.25	3/16	3/16	2/4	1	3	1/16		1/16	1		4	64	E4	4	318
15	15	109/4	109/4	0.25	3/16	3/16	2/4	1	2	1/16		1/16	1		8	68	G#4	4	314
15	15	109/4	109/4	0.25	3/16	3/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	306
15	15	55/2	55/2	0.25	1/4	1/4	2/4	2	1	1/16		1/16	1		3	45	A2	2	326
15	15	55/2	55/2	1.0	1/4	1/4	2/4	2	3	1/4		1/4	1		3	45	A2	2	330
15	15	55/2	55/2	0.25	1/4	1/4	2/4	1	3	1/16		1/16	1		7	61	C#4	4	319
15	15	55/2	55/2	0.25	1/4	1/4	2/4	1	1	1/16		1/16	1		3	69	A4	4	307
15	15	111/4	111/4	0.5	5/16	5/16	2/4	2	1	1/8		1/8	1		4	52	E3	3	327
15	15	111/4	111/4	0.25	5/16	5/16	2/4	1	3	1/16		1/16	1		4	64	E4	4	320
15	15	111/4	111/4	0.25	5/16	5/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	308
15	15	28	28	0.25	3/8	3/8	2/4	1	3	1/16		1/16	1		7	61	C#4	4	321
15	15	28	28	0.25	3/8	3/8	2/4	1	1	1/16		1/16	1		8	68	G#4	4	309
15	15	113/4	113/4	0.25	7/16	7/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	328
15	15	113/4	113/4	0.25	7/16	7/16	2/4	1	3	1/16		1/16	1		4	64	E4	4	322
15	15	113/4	113/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		3	69	A4	4	310
16	16	57/2	57/2	0.25	0	0	2/4	2	1	1/16		1/16	1		8	44	G#2	2	350
16	16	57/2	57/2	1.0	0	0	2/4	2	3	1/4		1/4	1		8	44	G#2	2	356
16	16	57/2	57/2	0.25	0	0	2/4	1	3	1/16		1/16	1		6	66	F#4	4	342
16	16	57/2	57/2	0.5	0	0	2/4	1	2	1/8		1/8	1		12	72	B#4	4	339
16	16	57/2	57/2	0.25	0	0	2/4	1	1	1/16		1/16	1		9	75	D#5	5	331
16	16	115/4	115/4	0.5	1/16	1/16	2/4	2	1	1/8		1/8	1		8	56	G#3	3	351
16	16	115/4	115/4	0.25	1/16	1/16	2/4	1	3	1/16		1/16	1		8	68	G#4	4	343
16	16	115/4	115/4	0.25	1/16	1/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	332
16	16	29	29	0.25	1/8	1/8	2/4	1	3	1/16		1/16	1		6	66	F#4	4	344
16	16	29	29	0.25	1/8	1/8	2/4	1	2	1/16		1/16	1		10	70	A#4	4	340
16	16	29	29	0.25	1/8	1/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	333
16	16	117/4	117/4	0.25	3/16	3/16	2/4	2	1	1/16		1/16	1		8	56	G#3	3	352
16	16	117/4	117/4	0.25	3/16	3/16	2/4	1	3	1/16		1/16	1		8	68	G#4	4	345
16	16	117/4	117/4	0.25	3/16	3/16	2/4	1	2	1/16		1/16	1		12	72	B#4	4	341
16	16	117/4	117/4	0.25	3/16	3/16	2/4	1	1	1/16		1/16	1		9	75	D#5	5	334
16	16	59/2	59/2	0.25	1/4	1/4	2/4	2	1	1/16		1/16	1		7	49	C#3	3	353
16	16	59/2	59/2	1.0	1/4	1/4	2/4	2	3	1/4		1/4	1		7	49	C#3	3	357
16	16	59/2	59/2	0.25	1/4	1/4	2/4	1	3	1/16		1/16	1		4	64	E4	4	346
16	16	59/2	59/2	0.25	1/4	1/4	2/4	1	1	1/16		1/16	1		7	73	C#5	5	335
16	16	119/4	119/4	0.5	5/16	5/16	2/4	2	1	1/8		1/8	1		8	56	G#3	3	354
16	16	119/4	119/4	0.25	5/16	5/16	2/4	1	3	1/16		1/16	1		8	68	G#4	4	347
16	16	119/4	119/4	0.25	5/16	5/16	2/4	1	1	1/16		1/16	1		9	75	D#5	5	336
16	16	30	30	0.25	3/8	3/8	2/4	1	3	1/16		1/16	1		4	64	E4	4	348
16	16	30	30	0.25	3/8	3/8	2/4	1	1	1/16		1/16	1		0	72	C5	5	337
16	16	121/4	121/4	0.25	7/16	7/16	2/4	2	1	1/16		1/16	1		8	56	G#3	3	355
16	16	121/4	121/4	0.25	7/16	7/16	2/4	1	3	1/16		1/16	1		8	68	G#4	4	349
16	16	121/4	121/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	338
17	17	61/2	61/2	0.25	0	0	2/4	2	3	1/16		1/16	1		7	49	C#3	3	382
17	17	61/2	61/2	0.25	0	0	2/4	2	1	1/16		1/16	1		4	52	E3	3	374
17	17	61/2	61/2	0.25	0	0	2/4	2	1	1/16		1/16	1		6	54	F#3	3	374
17	17	61/2	61/2	0.25	0	0	2/4	2	1	1/16		1/16	1		10	58	A#3	3	374
17	17	61/2	61/2	0.25	0	0	2/4	1	2	1/16		1/16	1		4	64	E4	4	366
17	17	61/2	61/2	0.25	0	0	2/4	1	2	1/16		1/16	1		10	70	A#4	4	366
17	17	61/2	61/2	0.25	0	0	2/4	1	1	1/16		1/16	1		4	76	E5	5	358
17	17	123/4	123/4	0.25	1/16	1/16	2/4	2	3	1/16		1/16	1		7	49	C#3	3	383
17	17	123/4	123/4	0.25	1/16	1/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	375
17	17	123/4	123/4	0.25	1/16	1/16	2/4	2	1	1/16		1/16	1		6	54	F#3	3	375
17	17	123/4	123/4	0.25	1/16	1/16	2/4	2	1	1/16		1/16	1		10	58	A#3	3	375
17	17	123/4	123/4	0.25	1/16	1/16	2/4	1	2	1/16		1/16	1		6	66	F#4	4	367
17	17	123/4	123/4	0.25	1/16	1/16	2/4	1	2	1/16		1/16	1		10	70	A#4	4	367
17	17	123/4	123/4	0.25	1/16	1/16	2/4	1	1	1/16		1/16	1		6	78	F#5	5	359
17	17	31	31	0.25	1/8	1/8	2/4	2	3	1/16		1/16	1		7	49	C#3	3	384
17	17	31	31	0.25	1/8	1/8	2/4	2	1	1/16		1/16	1		4	52	E3	3	376
17	17	31	31	0.25	1/8	1/8	2/4	2	1	1/16		1/16	1		6	54	F#3	3	376
17	17	31	31	0.25	1/8	1/8	2/4	2	1	1/16		1/16	1		10	58	A#3	3	376
17	17	31	31	0.25	1/8	1/8	2/4	1	2	1/16		1/16	1		9	63	D#4	4	368
17	17	31	31	0.25	1/8	1/8	2/4	1	2	1/16		1/16	1		10	70	A#4	4	368
17	17	31	31	0.25	1/8	1/8	2/4	1	1	1/16		1/16	1		9	75	D#5	5	360
17	17	125/4	125/4	0.25	3/16	3/16	2/4	2	3	1/16		1/16	1		7	49	C#3	3	385
17	17	125/4	125/4	0.25	3/16	3/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	377
17	17	125/4	125/4	0.25	3/16	3/16	2/4	2	1	1/16		1/16	1		6	54	F#3	3	377
17	17	125/4	125/4	0.25	3/16	3/16	2/4	2	1	1/16		1/16	1		10	58	A#3	3	377
17	17	125/4	125/4	0.25	3/16	3/16	2/4	1	2	1/16		1/16	1		4	64	E4	4	369
17	17	125/4	125/4	0.25	3/16	3/16	2/4	1	2	1/16		1/16	1		10	70	A#4	4	369
17	17	125/4	125/4	0.25	3/16	3/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	361
17	17	63/2	63/2	0.25	1/4	1/4	2/4	2	3	1/16		1/16	1		0	48	C3	3	386
17	17	63/2	63/2	0.25	1/4	1/4	2/4	2	1	1/16		1/16	1		4	52	E3	3	378
17	17	63/2	63/2	0.25	1/4	1/4	2/4	2	1	1/16		1/16	1		6	54	F#3	3	378
17	17	63/2	63/2	0.25	1/4	1/4	2/4	2	1	1/16		1/16	1		10	58	A#3	3	378
17	17	63/2	63/2	0.25	1/4	1/4	2/4	1	2	1/16		1/16	1		6	66	F#4	4	370
17	17	63/2	63/2	0.25	1/4	1/4	2/4	1	2	1/16		1/16	1		10	70	A#4	4	370
17	17	63/2	63/2	0.25	1/4	1/4	2/4	1	1	1/16		1/16	1		6	78	F#5	5	362
17	17	127/4	127/4	0.25	5/16	5/16	2/4	2	3	1/16		1/16	1		0	48	C3	3	387
17	17	127/4	127/4	0.25	5/16	5/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	379
17	17	127/4	127/4	0.25	5/16	5/16	2/4	2	1	1/16		1/16	1		6	54	F#3	3	379
17	17	127/4	127/4	0.25	5/16	5/16	2/4	2	1	1/16		1/16	1		10	58	A#3	3	379
17	17	127/4	127/4	0.25	5/16	5/16	2/4	1	2	1/16		1/16	1		8	68	G#4	4	371
17	17	127/4	127/4	0.25	5/16	5/16	2/4	1	2	1/16		1/16	1		10	70	A#4	4	371
17	17	127/4	127/4	0.25	5/16	5/16	2/4	1	1	1/16		1/16	1		8	80	G#5	5	363
17	17	32	32	0.25	3/8	3/8	2/4	2	3	1/16		1/16	1		0	48	C3	3	388
17	17	32	32	0.25	3/8	3/8	2/4	2	1	1/16		1/16	1		4	52	E3	3	380
17	17	32	32	0.25	3/8	3/8	2/4	2	1	1/16		1/16	1		6	54	F#3	3	380
17	17	32	32	0.25	3/8	3/8	2/4	2	1	1/16		1/16	1		10	58	A#3	3	380
17	17	32	32	0.25	3/8	3/8	2/4	1	2	1/16		1/16	1		4	64	E4	4	372
17	17	32	32	0.25	3/8	3/8	2/4	1	2	1/16		1/16	1		10	70	A#4	4	372
17	17	32	32	0.25	3/8	3/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	364
17	17	129/4	129/4	0.25	7/16	7/16	2/4	2	3	1/16		1/16	1		0	48	C3	3	389
17	17	129/4	129/4	0.25	7/16	7/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	381
17	17	129/4	129/4	0.25	7/16	7/16	2/4	2	1	1/16		1/16	1		6	54	F#3	3	381
17	17	129/4	129/4	0.25	7/16	7/16	2/4	2	1	1/16		1/16	1		10	58	A#3	3	381
17	17	129/4	129/4	0.25	7/16	7/16	2/4	1	2	1/16		1/16	1		6	66	F#4	4	373
17	17	129/4	129/4	0.25	7/16	7/16	2/4	1	2	1/16		1/16	1		10	70	A#4	4	373
17	17	129/4	129/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		6	78	F#5	5	365
18	18	65/2	65/2	2.0	0	0	2/4	2	3	1/2		1/2	1		5	47	B2	2	405
18	18	65/2	65/2	2.0	0	0	2/4	2	1	1/2		1/2	1		4	52	E3	3	404
18	18	65/2	65/2	2.0	0	0	2/4	2	1	1/2		1/2	1		8	56	G#3	3	404
18	18	65/2	65/2	2.0	0	0	2/4	2	1	1/2		1/2	1		5	59	B3	3	404
18	18	65/2	65/2	0.25	0	0	2/4	1	3	1/16		1/16	1		8	68	G#4	4	396
18	18	65/2	65/2	1.0	0	0	2/4	1	2	1/4		1/4	1		4	76	E5	5	395
18	18	65/2	65/2	1.0	0	0	2/4	1	1	1/4		1/4	1	1	8	80	G#5	5	390
18	18	131/4	131/4	0.25	1/16	1/16	2/4	1	3	1/16		1/16	1		5	71	B4	4	397
18	18	33	33	0.25	1/8	1/8	2/4	1	3	1/16		1/16	1		8	68	G#4	4	398
18	18	133/4	133/4	0.25	3/16	3/16	2/4	1	3	1/16		1/16	1		5	71	B4	4	399
18	18	67/2	67/2	0.25	1/4	1/4	2/4	1	3	1/16		1/16	1		8	68	G#4	4	400
18	18	67/2	67/2	0.25	1/4	1/4	2/4	1	1	1/16		1/16	1	-1	8	80	G#5	5	391
18	18	135/4	135/4	0.25	5/16	5/16	2/4	1	3	1/16		1/16	1		5	71	B4	4	401
18	18	135/4	135/4	0.25	5/16	5/16	2/4	1	1	1/16		1/16	1		6	78	F#5	5	392
18	18	34	34	0.25	3/8	3/8	2/4	1	3	1/16		1/16	1		8	68	G#4	4	402
18	18	34	34	0.25	3/8	3/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	393
18	18	137/4	137/4	0.25	7/16	7/16	2/4	1	3	1/16		1/16	1		5	71	B4	4	403
18	18	137/4	137/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	394
19	19	69/2	69/2	0.25	0	0	2/4	2	1	1/16		1/16	1		6	54	F#3	3	419
19	19	69/2	69/2	0.25	0	0	2/4	1	3	1/16		1/16	1		9	63	D#4	4	411
19	19	69/2	69/2	1.0	0	0	2/4	1	1	1/4		1/4	1		9	75	D#5	5	406
19	19	139/4	139/4	0.25	1/16	1/16	2/4	2	1	1/16		1/16	1		5	59	B3	3	420
19	19	139/4	139/4	0.25	1/16	1/16	2/4	1	3	1/16		1/16	1		6	66	F#4	4	412
19	19	35	35	0.25	1/8	1/8	2/4	2	1	1/16		1/16	1		5	47	B2	2	421
19	19	35	35	0.25	1/8	1/8	2/4	1	3	1/16		1/16	1		9	63	D#4	4	413
19	19	141/4	141/4	0.25	3/16	3/16	2/4	2	1	1/16		1/16	1		5	59	B3	3	422
19	19	141/4	141/4	0.25	3/16	3/16	2/4	1	3	1/16		1/16	1		6	66	F#4	4	414
19	19	71/2	71/2	0.25	1/4	1/4	2/4	2	1	1/16		1/16	1		7	49	C#3	3	423
19	19	71/2	71/2	0.25	1/4	1/4	2/4	1	3	1/16		1/16	1		4	64	E4	4	415
19	19	71/2	71/2	0.25	1/4	1/4	2/4	1	1	1/16		1/16	1		4	76	E5	5	407
19	19	143/4	143/4	0.25	5/16	5/16	2/4	2	1	1/16		1/16	1		8	56	G#3	3	424
19	19	143/4	143/4	0.25	5/16	5/16	2/4	1	3	1/16		1/16	1		8	68	G#4	4	416
19	19	143/4	143/4	0.25	5/16	5/16	2/4	1	1	1/16		1/16	1		9	75	D#5	5	408
19	19	36	36	0.25	3/8	3/8	2/4	2	1	1/16		1/16	1		8	44	G#2	2	425
19	19	36	36	0.25	3/8	3/8	2/4	1	3	1/16		1/16	1		4	64	E4	4	417
19	19	36	36	0.25	3/8	3/8	2/4	1	1	1/16		1/16	1		7	73	C#5	5	409
19	19	145/4	145/4	0.25	7/16	7/16	2/4	2	1	1/16		1/16	1		8	56	G#3	3	426
19	19	145/4	145/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		8	68	G#4	4	410
19	19	145/4	145/4	0.25	7/16	7/16	2/4	1	3	1/16		1/16	1		8	68	G#4	4	418
20	20	73/2	73/2	0.25	0	0	2/4	2	1	1/16		1/16	1		9	51	D#3	3	440
20	20	73/2	73/2	0.25	0	0	2/4	1	3	1/16		1/16	1		5	59	B3	3	432
20	20	73/2	73/2	1.0	0	0	2/4	1	1	1/4		1/4	1		5	71	B4	4	427
20	20	147/4	147/4	0.25	1/16	1/16	2/4	2	1	1/16		1/16	1		8	56	G#3	3	441
20	20	147/4	147/4	0.25	1/16	1/16	2/4	1	3	1/16		1/16	1		9	63	D#4	4	433
20	20	37	37	0.25	1/8	1/8	2/4	2	1	1/16		1/16	1		8	44	G#2	2	442
20	20	37	37	0.25	1/8	1/8	2/4	1	3	1/16		1/16	1		5	59	B3	3	434
20	20	149/4	149/4	0.25	3/16	3/16	2/4	2	1	1/16		1/16	1		8	56	G#3	3	443
20	20	149/4	149/4	0.25	3/16	3/16	2/4	1	3	1/16		1/16	1		9	63	D#4	4	435
20	20	75/2	75/2	0.25	1/4	1/4	2/4	2	1	1/16		1/16	1		3	45	A2	2	444
20	20	75/2	75/2	0.25	1/4	1/4	2/4	1	3	1/16		1/16	1		7	61	C#4	4	436
20	20	75/2	75/2	0.25	1/4	1/4	2/4	1	1	1/16		1/16	1		7	73	C#5	5	428
20	20	151/4	151/4	0.25	5/16	5/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	445
20	20	151/4	151/4	0.25	5/16	5/16	2/4	1	3	1/16		1/16	1		4	64	E4	4	437
20	20	151/4	151/4	0.25	5/16	5/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	429
20	20	38	38	0.25	3/8	3/8	2/4	2	1	1/16		1/16	1		4	40	E2	2	446
20	20	38	38	0.25	3/8	3/8	2/4	1	3	1/16		1/16	1		7	61	C#4	4	438
20	20	38	38	0.25	3/8	3/8	2/4	1	1	1/16		1/16	1		3	69	A4	4	430
20	20	153/4	153/4	0.25	7/16	7/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	447
20	20	153/4	153/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		4	64	E4	4	431
20	20	153/4	153/4	0.25	7/16	7/16	2/4	1	3	1/16		1/16	1		4	64	E4	4	439
21	21	77/2	77/2	0.25	0	0	2/4	2	1	1/16		1/16	1		5	47	B2	2	457
21	21	77/2	77/2	0.25	0	0	2/4	1	3	1/16		1/16	1		8	56	G#3	3	449
21	21	77/2	77/2	2.0	0	0	2/4	1	1	1/2		1/2	1		8	68	G#4	4	448
21	21	155/4	155/4	0.25	1/16	1/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	458
21	21	155/4	155/4	0.25	1/16	1/16	2/4	1	3	1/16		1/16	1		5	59	B3	3	450
21	21	39	39	0.25	1/8	1/8	2/4	2	1	1/16		1/16	1		4	40	E2	2	459
21	21	39	39	0.25	1/8	1/8	2/4	1	3	1/16		1/16	1		8	56	G#3	3	451
21	21	157/4	157/4	0.25	3/16	3/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	460
21	21	157/4	157/4	0.25	3/16	3/16	2/4	1	3	1/16		1/16	1		5	59	B3	3	452
21	21	79/2	79/2	0.25	1/4	1/4	2/4	2	1	1/16		1/16	1		5	47	B2	2	461
21	21	79/2	79/2	0.25	1/4	1/4	2/4	1	3	1/16		1/16	1		8	56	G#3	3	453
21	21	159/4	159/4	0.25	5/16	5/16	2/4	2	1	1/16		1/16	1		4	52	E3	3	462
21	21	159/4	159/4	0.25	5/16	5/16	2/4	1	3	1/16		1/16	1		5	59	B3	3	454
21	21	40	40	0.5	3/8	3/8	2/4	2	2	1/8		1/8	1	1	4	40	E2	2	464
21	21	40	40	0.25	3/8	3/8	2/4	1	3	1/16		1/16	1		8	56	G#3	3	455
21	21	161/4	161/4	0.25	7/16	7/16	2/4	2	1	1/16		1/16	1	1	5	47	B2	2	463
21	21	161/4	161/4	0.25	7/16	7/16	2/4	1	3	1/16		1/16	1		5	59	B3	3	456
22	22	81/2	81/2	0.0	0	0	2/4	1	1	0	grace16	1/16	1		8	68	G#4	4	465
22	22	81/2	81/2	0.0	0	0	2/4	1	1	0	grace16	1/16	1		6	66	F#4	4	466
22	22	81/2	81/2	1.0	0	0	2/4	2	2	1/4		1/4	1	-1	4	40	E2	2	470
22	22	81/2	81/2	1.0	0	0	2/4	2	1	1/4		1/4	1	-1	5	47	B2	2	469
22	22	81/2	81/2	1.0	0	0	2/4	2	1	1/4		1/4	1		4	52	E3	3	469
22	22	81/2	81/2	1.0	0	0	2/4	1	3	1/4		1/4	1		8	56	G#3	3	468
22	22	81/2	81/2	1.0	0	0	2/4	1	1	1/4		1/4	1		4	64	E4	4	467
